city,air_quality_index,co,no2,o2,particulate_matter_10,particulate_matter_25,so2,date,time
Seoul,45,352.5,12.6,97.9,15.9,6.61,5.6,2024-04-21,05:00:00
Seoul,46,352.4,11.7,100.1,13.9,5.36,5.6,2024-04-21,04:00:00
Seoul,46,354.4,11.5,98.9,14.0,5.5,5.6,2024-04-21,03:00:00
Seoul,43,358.3,12.3,93.9,11.2,4.63,5.6,2024-04-21,02:00:00
Seoul,39,370.4,14.9,84.0,10.3,4.18,5.6,2024-04-21,01:00:00
Seoul,104,454.0,123.0,18.6,58.0,37.0,15.0,2024-04-21,00:00:00
Seoul,33,356.2,17.7,70.8,7.6,3.42,5.6,2024-04-20,23:00:00
Seoul,33,344.9,14.2,70.3,6.8,3.32,5.4,2024-04-20,22:00:00
Bangkok,42,56.0,8.0,46.0,17.0,10.0,13.0,2024-04-23,21:00:00
Bangkok,83,1730.0,116.0,5.2,35.3,27.08,10.0,2024-04-23,20:00:00
Bangkok,85,1037.5,64.5,22.0,38.2,28.41,4.0,2024-04-23,19:00:00
Bangkok,83,1380.0,17.0,32.3,35.5,27.25,4.0,2024-04-23,18:00:00
Bangkok,84,575.0,23.0,25.5,36.4,27.78,5.0,2024-04-23,17:00:00
Bangkok,85,1533.3,24.0,29.4,36.8,28.1,5.0,2024-04-23,16:00:00
Bangkok,85,1236.3,13.0,47.0,37.1,28.29,2.5,2024-04-23,15:00:00
Bangkok,84,460.0,0.0,72.5,35.0,27.85,0.0,2024-04-23,14:00:00
Bangkok,87,1571.7,34.0,41.2,39.5,29.31,8.0,2024-04-23,13:00:00
Bangkok,86,1571.7,26.0,45.1,37.8,28.82,10.0,2024-04-23,12:00:00
Bangkok,87,1322.5,20.5,67.6,39.0,29.2,5.0,2024-04-23,11:00:00
Bangkok,88,1322.5,15.0,46.6,38.9,29.69,18.3,2024-04-23,10:00:00
Bangkok,88,1322.5,9.5,63.7,39.2,29.82,4.0,2024-04-23,09:00:00
Bangkok,90,1380.0,10.5,40.7,39.6,30.32,18.3,2024-04-23,08:00:00
Bangkok,90,1408.8,10.5,36.1,39.8,30.5,18.3,2024-04-23,07:00:00
Bangkok,89,1380.0,7.5,45.1,39.7,29.87,4.0,2024-04-23,06:00:00
Bangkok,90,1648.3,2.0,51.0,39.5,30.32,0.0,2024-04-23,05:00:00
Bangkok,89,1456.7,9.5,36.3,38.9,30.17,4.0,2024-04-23,04:00:00
Bangkok,90,1322.5,14.5,34.3,39.8,30.43,4.0,2024-04-23,03:00:00
Bangkok,90,1293.8,18.0,34.3,40.0,30.6,4.0,2024-04-23,02:00:00
Bangkok,90,1293.8,16.0,35.3,40.0,30.6,2.5,2024-04-23,01:00:00
Bangkok,91,79.4,8.0,47.0,38.5,30.93,14.0,2024-04-23,00:00:00
Bangkok,89,1236.3,13.0,37.2,40.0,30.27,2.5,2024-04-22,23:00:00
Bangkok,90,1207.5,11.0,37.2,40.1,30.65,2.5,2024-04-22,22:00:00
Bangkok,91,1207.5,11.0,36.3,40.4,30.89,2.5,2024-04-22,21:00:00
Bangkok,91,1730.0,116.0,5.2,40.1,31.18,2.5,2024-04-22,20:00:00
Bangkok,92,1066.3,63.5,26.6,41.0,31.52,2.5,2024-04-22,19:00:00
Bangkok,95,1418.3,13.0,39.2,43.4,32.65,2.5,2024-04-22,18:00:00
Bangkok,92,575.0,15.0,31.4,41.2,31.63,5.0,2024-04-22,17:00:00
Bangkok,95,1265.0,19.0,52.9,43.1,32.95,2.5,2024-04-22,16:00:00
Bangkok,97,1533.3,21.0,41.2,43.9,33.78,5.0,2024-04-22,15:00:00
Bangkok,99,1293.8,11.5,69.6,45.2,34.59,4.0,2024-04-22,14:00:00
Bangkok,101,1533.3,30.0,51.0,46.4,35.72,8.0,2024-04-22,13:00:00
Bangkok,105,575.0,17.0,96.0,47.8,37.42,0.0,2024-04-22,12:00:00
Bangkok,105,1322.5,21.0,83.3,49.3,37.33,5.0,2024-04-22,11:00:00
Bangkok,108,1322.5,18.0,82.3,50.0,38.28,4.0,2024-04-22,10:00:00
Bangkok,109,1351.3,10.5,76.4,50.6,38.67,4.0,2024-04-22,09:00:00
Bangkok,110,1351.3,9.5,69.6,51.0,39.03,4.0,2024-04-22,08:00:00
Bangkok,111,1380.0,7.5,43.3,51.4,39.49,17.3,2024-04-22,07:00:00
Bangkok,112,96.3,6.0,133.0,50.0,40.0,19.0,2024-04-22,06:00:00
Bangkok,112,1322.5,10.0,47.0,51.8,39.71,2.5,2024-04-22,05:00:00
Bangkok,113,1648.3,6.0,56.8,52.2,40.07,0.0,2024-04-22,04:00:00
Bangkok,115,1322.5,9.5,42.1,53.3,40.82,4.0,2024-04-22,03:00:00
Bangkok,118,1265.0,12.0,41.2,54.7,41.92,4.0,2024-04-22,02:00:00
Bangkok,119,1265.0,14.5,42.1,55.7,42.57,4.0,2024-04-22,01:00:00
Bangkok,124,1236.3,13.0,32.2,59.4,44.44,17.3,2024-04-22,00:00:00
Bangkok,118,1255.4,12.3,38.8,52.4,41.93,12.4,2024-04-21,23:00:00
Bangkok,124,1265.0,15.5,36.7,56.2,44.21,3.7,2024-04-21,22:00:00
Bangkok,122,1293.8,11.0,51.9,57.1,43.6,2.5,2024-04-21,21:00:00
Bangkok,123,1345.0,63.5,19.3,56.5,43.77,5.0,2024-04-21,20:00:00
Bangkok,121,1610.0,19.0,92.1,56.1,43.23,0.0,2024-04-21,19:00:00
Bangkok,120,460.0,23.0,37.2,56.2,42.79,5.0,2024-04-21,18:00:00
Bangkok,120,1648.3,23.0,41.2,55.5,42.67,5.0,2024-04-21,17:00:00
Bangkok,119,1495.0,15.0,91.1,55.0,42.47,4.0,2024-04-21,16:00:00
Bangkok,118,1322.5,25.5,99.0,55.1,42.2,4.0,2024-04-21,15:00:00
Bangkok,119,1238.8,41.5,32.1,54.9,42.3,5.5,2024-04-21,14:00:00
Bangkok,117,177.5,73.0,80.0,53.7,41.6,3.0,2024-04-21,13:00:00
Bangkok,120,1306.7,41.5,32.7,54.7,42.7,4.0,2024-04-21,12:00:00
Bangkok,117,1066.3,29.3,72.1,54.4,41.74,3.7,2024-04-21,11:00:00
Bangkok,118,1066.3,28.7,67.5,54.7,42.15,3.7,2024-04-21,10:00:00
Bangkok,117,1456.7,6.0,84.3,53.8,41.72,4.0,2024-04-21,09:00:00
Bangkok,119,1060.0,26.7,53.2,54.6,42.32,3.7,2024-04-21,08:00:00
Bangkok,120,1083.0,26.0,46.6,55.0,42.77,3.7,2024-04-21,07:00:00
Bangkok,124,10.0,72.0,14.5,54.4,44.33,3.0,2024-04-21,06:00:00
Bangkok,122,1083.0,61.0,32.4,56.2,43.5,4.0,2024-04-21,05:00:00
Bangkok,124,1238.8,61.0,16.2,56.2,44.17,9.5,2024-04-21,04:00:00
Bangkok,122,1686.7,19.0,47.0,56.2,43.68,3.0,2024-04-21,03:00:00
Bangkok,121,1322.5,15.0,34.3,55.7,43.1,4.0,2024-04-21,02:00:00
Bangkok,122,1322.5,28.0,23.9,56.0,43.48,7.3,2024-04-21,01:00:00
Bangkok,121,1456.7,19.0,25.7,54.8,43.08,18.3,2024-04-21,00:00:00
Bangkok,118,805.0,15.0,35.8,54.3,42.03,16.2,2024-04-20,23:00:00
Bangkok,118,1265.0,13.0,36.3,54.2,41.93,4.0,2024-04-20,22:00:00
Seville,34,51.4,7.0,73.0,7.0,4.0,4.0,2024-04-23,21:00:00
Seville,35,168.6,10.1,75.0,8.4,5.38,4.4,2024-04-23,20:00:00
Seville,36,403.0,17.9,76.8,11.6,8.29,5.5,2024-04-23,19:00:00
Seville,37,403.0,16.3,79.1,11.1,8.13,5.3,2024-04-23,18:00:00
Seville,41,403.0,13.0,81.0,14.0,9.88,5.1,2024-04-23,17:00:00
Seville,56,403.0,67.0,31.8,23.0,15.0,11.0,2024-04-23,16:00:00
Seville,45,46.1,9.9,95.8,13.7,10.86,4.0,2024-04-23,15:00:00
Seville,55,47.5,11.7,89.8,16.7,14.17,4.2,2024-04-23,14:00:00
Seville,57,48.8,11.3,83.8,18.9,15.25,4.3,2024-04-23,13:00:00
Seville,59,50.2,10.8,76.8,20.0,16.38,4.4,2024-04-23,12:00:00
Seville,61,50.6,11.9,71.8,21.1,16.88,4.4,2024-04-23,11:00:00
Seville,57,51.0,18.6,61.7,20.8,15.38,4.3,2024-04-23,10:00:00
Seville,56,51.4,22.5,54.2,21.1,14.88,4.3,2024-04-23,09:00:00
Seville,49,403.0,60.6,33.1,17.0,11.78,5.4,2024-04-23,08:00:00
Seville,50,403.0,166.0,23.8,23.0,12.0,14.0,2024-04-23,07:00:00
Seville,28,403.0,27.8,41.7,9.7,6.67,5.3,2024-04-23,06:00:00
Seville,32,403.0,12.7,51.9,10.0,7.78,5.3,2024-04-23,05:00:00
Seville,50,403.0,46.0,26.9,25.0,12.0,14.0,2024-04-23,04:00:00
Seville,32,51.9,10.6,55.4,10.3,7.71,4.0,2024-04-23,03:00:00
Seville,32,403.0,15.3,52.3,12.0,7.78,4.9,2024-04-23,02:00:00
Seville,39,403.0,8.1,58.3,10.0,9.33,5.0,2024-04-23,01:00:00
Seville,54,403.0,13.6,58.2,17.4,13.78,5.1,2024-04-23,00:00:00
Seville,63,403.0,24.9,53.6,23.8,18.0,5.4,2024-04-22,23:00:00
Seville,55,173.6,17.4,64.1,20.1,14.51,4.4,2024-04-22,22:00:00
Seville,56,58.9,19.3,67.0,21.4,14.88,4.0,2024-04-22,21:00:00
Seville,52,403.0,20.0,71.5,18.7,12.78,5.3,2024-04-22,20:00:00
Seville,51,53.9,13.3,82.2,17.1,12.43,3.8,2024-04-22,19:00:00
Seville,49,51.4,10.3,87.0,16.6,11.86,3.8,2024-04-22,18:00:00
Seville,41,51.2,9.1,86.0,13.8,9.88,4.0,2024-04-22,17:00:00
Seville,54,403.0,22.0,46.2,16.0,14.0,14.0,2024-04-22,16:00:00
Seville,56,50.8,9.9,95.0,20.1,15.0,3.8,2024-04-22,15:00:00
Seville,68,514.0,15.8,84.6,25.4,20.56,5.4,2024-04-22,14:00:00
Seville,66,403.0,20.9,80.7,23.7,19.56,5.6,2024-04-22,13:00:00
Seville,65,54.3,12.5,80.5,27.0,19.13,4.4,2024-04-22,12:00:00
Seville,62,53.9,14.4,68.7,26.0,17.38,3.8,2024-04-22,11:00:00
Seville,58,53.5,18.9,52.6,24.0,15.63,3.9,2024-04-22,10:00:00
Seville,54,53.1,22.2,38.6,22.5,13.88,3.6,2024-04-22,09:00:00
Seville,52,53.5,29.3,27.2,19.5,13.0,4.0,2024-04-22,08:00:00
Seville,50,53.9,26.5,34.7,19.1,12.13,3.7,2024-04-22,07:00:00
Seville,49,54.3,15.8,46.3,19.0,11.75,3.9,2024-04-22,06:00:00
Seville,46,54.5,11.4,57.7,16.8,11.13,3.9,2024-04-22,05:00:00
Seville,48,54.7,9.7,68.7,17.2,11.58,4.1,2024-04-22,04:00:00
Seville,48,54.9,6.6,79.8,16.3,11.5,4.3,2024-04-22,03:00:00
Seville,52,170.9,4.9,86.0,18.9,12.75,4.4,2024-04-22,02:00:00
Seville,53,287.0,6.1,83.8,18.9,13.25,4.3,2024-04-22,01:00:00
Seville,50,403.0,14.0,75.7,16.9,12.0,6.0,2024-04-22,00:00:00
Seville,54,403.0,14.7,75.7,19.4,14.0,6.1,2024-04-21,23:00:00
Seville,50,403.0,53.0,49.6,12.0,12.0,19.0,2024-04-21,22:00:00
Seville,50,403.0,18.0,79.6,17.0,12.11,5.8,2024-04-21,21:00:00
Seville,50,403.0,10.9,89.8,17.3,12.13,4.4,2024-04-21,20:00:00
Seville,52,403.0,14.1,92.1,17.6,13.0,5.1,2024-04-21,19:00:00
Seville,47,403.0,11.8,95.1,15.1,11.22,5.5,2024-04-21,18:00:00
Seville,44,403.0,11.6,94.5,13.9,10.67,5.8,2024-04-21,17:00:00
Seville,50,403.0,39.0,37.6,12.0,12.0,16.0,2024-04-21,16:00:00
Seville,52,403.0,11.6,90.5,16.8,12.78,5.9,2024-04-21,15:00:00
Seville,52,403.0,8.4,93.8,17.4,12.75,4.0,2024-04-21,14:00:00
Seville,51,403.0,12.1,80.3,16.7,12.67,5.6,2024-04-21,13:00:00
Seville,53,403.0,11.6,77.3,18.6,13.33,5.6,2024-04-21,12:00:00
Seville,53,403.0,12.8,66.0,18.3,13.56,5.5,2024-04-21,11:00:00
Seville,50,403.0,74.0,23.0,13.0,12.0,14.0,2024-04-21,10:00:00
Seville,54,52.5,15.1,47.8,20.8,13.63,4.0,2024-04-21,09:00:00
Seville,51,403.0,26.7,31.3,18.0,12.67,5.4,2024-04-21,08:00:00
Seville,49,403.0,31.7,28.6,16.0,11.78,5.5,2024-04-21,07:00:00
Seville,51,403.0,16.8,38.5,18.8,12.67,5.0,2024-04-21,06:00:00
Seville,51,403.0,18.0,42.0,17.7,12.33,5.6,2024-04-21,05:00:00
Seville,46,403.0,35.0,35.9,14.0,11.0,14.0,2024-04-21,04:00:00
Seville,51,403.0,20.4,45.6,18.8,12.67,4.4,2024-04-21,03:00:00
Seville,54,288.7,15.9,58.5,19.1,14.0,4.0,2024-04-21,02:00:00
Seville,57,403.0,23.8,61.0,17.6,15.11,5.6,2024-04-21,01:00:00
Seville,40,60.1,17.1,70.0,14.3,9.5,4.0,2024-04-21,00:00:00
Seville,42,403.0,12.9,69.8,14.9,10.0,4.6,2024-04-20,23:00:00
Seville,46,403.0,17.7,68.4,16.3,11.0,5.3,2024-04-20,22:00:00
Madrid,32,50.2,4.0,70.0,7.0,4.0,3.0,2024-04-23,21:00:00
Madrid,18,49.0,11.0,38.3,9.0,4.0,2.9,2024-04-23,20:00:00
Madrid,36,47.9,10.9,77.3,9.8,5.6,3.7,2024-04-23,19:00:00
Madrid,40,46.7,9.1,86.8,8.6,5.27,2.8,2024-04-23,18:00:00
Madrid,42,46.7,8.9,90.5,8.6,4.4,2.8,2024-04-23,17:00:00
Madrid,42,46.7,7.6,89.7,8.2,4.95,2.7,2024-04-23,16:00:00
Madrid,42,46.7,6.9,91.2,8.1,4.79,2.7,2024-04-23,15:00:00
Madrid,41,47.9,8.1,89.5,8.8,5.07,2.5,2024-04-23,14:00:00
Madrid,42,49.0,9.7,90.7,11.6,6.87,2.5,2024-04-23,13:00:00
Madrid,41,50.2,11.3,89.3,10.3,5.93,2.8,2024-04-23,12:00:00
Madrid,40,51.4,13.1,86.2,11.2,6.67,2.8,2024-04-23,11:00:00
Madrid,37,52.5,152.0,74.7,17.0,9.0,2.9,2024-04-23,10:00:00
Madrid,43,53.7,24.9,67.4,16.7,10.23,3.0,2024-04-23,09:00:00
Madrid,34,10.0,34.9,48.3,12.3,8.27,6.0,2024-04-23,08:00:00
Madrid,13,24.6,42.0,27.7,4.0,1.0,3.8,2024-04-23,07:00:00
Madrid,31,10.0,14.8,66.7,5.8,4.06,4.2,2024-04-23,06:00:00
Madrid,27,24.6,8.0,59.4,5.0,3.33,2.0,2024-04-23,05:00:00
Madrid,18,10.0,15.0,38.7,7.0,1.0,11.0,2024-04-23,04:00:00
Madrid,38,53.7,3.7,82.8,7.1,4.2,2.5,2024-04-23,03:00:00
Madrid,36,53.7,4.9,77.0,8.1,4.2,2.7,2024-04-23,02:00:00
Madrid,35,10.0,7.4,76.3,8.4,4.14,5.7,2024-04-23,01:00:00
Madrid,37,53.7,8.0,80.1,8.7,5.07,2.7,2024-04-23,00:00:00
Madrid,39,53.1,7.6,83.8,10.9,5.88,2.8,2024-04-22,23:00:00
Madrid,42,52.5,9.4,90.2,13.8,7.69,2.9,2024-04-22,22:00:00
Madrid,44,51.9,10.1,95.2,16.4,9.0,3.0,2024-04-22,21:00:00
Madrid,46,51.2,10.7,99.0,15.1,7.21,2.7,2024-04-22,20:00:00
Madrid,42,10.0,12.7,90.7,14.4,8.4,4.8,2024-04-22,19:00:00
Madrid,46,49.6,11.4,100.4,12.1,7.36,2.7,2024-04-22,18:00:00
Madrid,46,49.6,8.2,99.8,11.6,6.79,2.5,2024-04-22,17:00:00
Madrid,46,49.6,29.0,98.4,7.0,1.0,2.7,2024-04-22,16:00:00
Madrid,45,49.6,6.8,97.4,11.8,7.43,2.7,2024-04-22,15:00:00
Madrid,40,50.0,7.1,87.4,11.3,6.63,2.5,2024-04-22,14:00:00
Madrid,40,50.4,7.5,85.8,12.3,7.0,2.7,2024-04-22,13:00:00
Madrid,37,50.8,7.8,80.8,11.6,7.07,2.7,2024-04-22,12:00:00
Madrid,37,50.8,8.6,79.4,11.5,6.4,2.0,2024-04-22,11:00:00
Madrid,33,50.8,14.0,71.2,12.0,6.83,2.9,2024-04-22,10:00:00
Madrid,31,50.8,17.1,66.4,12.3,6.71,3.0,2024-04-22,09:00:00
Madrid,29,10.0,32.0,61.8,12.0,6.47,3.0,2024-04-22,08:00:00
Madrid,27,10.0,24.0,58.3,8.7,5.2,5.8,2024-04-22,07:00:00
Madrid,31,10.0,10.9,66.5,6.5,4.0,4.8,2024-04-22,06:00:00
Madrid,34,10.0,6.7,72.6,6.8,4.0,4.2,2024-04-22,05:00:00
Madrid,18,10.0,11.0,38.7,8.0,2.0,11.0,2024-04-22,04:00:00
Madrid,40,47.9,2.6,86.0,9.2,5.0,2.7,2024-04-22,03:00:00
Madrid,36,10.0,4.2,76.9,11.3,5.67,4.8,2024-04-22,02:00:00
Madrid,34,47.9,6.8,73.5,17.7,7.36,3.0,2024-04-22,01:00:00
Madrid,46,47.9,7.5,73.6,22.6,11.0,2.7,2024-04-22,00:00:00
Madrid,38,50.2,8.5,78.8,16.4,9.2,2.5,2024-04-21,23:00:00
Madrid,46,10.0,120.0,83.2,31.0,11.0,2.9,2024-04-21,22:00:00
Madrid,44,54.9,28.9,88.0,20.4,10.57,3.0,2024-04-21,21:00:00
Madrid,43,10.0,25.4,92.0,18.3,9.27,5.8,2024-04-21,20:00:00
Madrid,50,25.0,11.1,107.1,13.5,7.2,2.7,2024-04-21,19:00:00
Madrid,52,10.0,10.4,112.6,13.7,7.8,4.8,2024-04-21,18:00:00
Madrid,51,10.0,10.1,110.5,14.1,8.38,5.0,2024-04-21,17:00:00
Madrid,67,10.0,32.0,53.6,39.0,20.0,14.0,2024-04-21,16:00:00
Madrid,48,10.0,10.3,104.8,16.1,9.07,4.8,2024-04-21,15:00:00
Madrid,51,24.4,9.2,111.0,14.6,8.57,3.0,2024-04-21,14:00:00
Madrid,44,38.7,10.1,95.3,11.0,6.33,3.0,2024-04-21,13:00:00
Madrid,42,53.1,10.9,91.6,9.4,5.4,2.7,2024-04-21,12:00:00
Madrid,40,10.0,10.3,86.4,11.3,6.53,4.2,2024-04-21,11:00:00
Madrid,33,24.4,21.0,70.4,6.5,3.0,4.1,2024-04-21,10:00:00
Madrid,31,10.0,12.7,67.9,9.0,5.2,4.8,2024-04-21,09:00:00
Madrid,33,10.0,11.7,71.0,8.4,5.21,2.7,2024-04-21,08:00:00
Madrid,30,10.0,13.3,65.7,7.2,4.33,4.8,2024-04-21,07:00:00
Madrid,32,10.0,9.7,69.4,7.6,4.67,4.8,2024-04-21,06:00:00
Madrid,34,22.0,5.6,73.0,7.4,4.69,2.5,2024-04-21,05:00:00
Madrid,18,34.1,15.0,39.1,8.0,3.0,3.4,2024-04-21,04:00:00
Madrid,37,46.1,4.9,79.3,8.5,4.6,2.7,2024-04-21,03:00:00
Madrid,42,45.9,5.6,89.8,10.0,5.43,2.7,2024-04-21,02:00:00
Madrid,38,45.7,7.6,82.9,11.4,5.5,3.0,2024-04-21,01:00:00
Madrid,38,45.5,10.1,83.0,11.9,6.27,3.0,2024-04-21,00:00:00
Madrid,34,10.0,14.5,74.0,11.5,6.75,4.2,2024-04-20,23:00:00
Madrid,35,10.0,22.5,69.1,14.1,8.5,4.2,2024-04-20,22:00:00
Kampala,91,279.0,10.0,25.0,45.0,31.0,17.0,2024-04-23,21:00:00
Kampala,54,245.9,8.7,27.0,17.5,14.0,14.7,2024-04-23,20:00:00
Kampala,25,212.8,7.3,29.0,7.5,6.0,12.3,2024-04-23,19:00:00
Kampala,74,179.7,6.0,31.0,28.8,23.0,10.0,2024-04-23,18:00:00
Kampala,50,143.8,4.7,35.0,15.0,12.0,7.7,2024-04-23,17:00:00
Kampala,50,107.8,3.3,39.0,15.0,12.0,5.3,2024-04-23,16:00:00
Kampala,29,71.8,2.0,43.0,8.8,7.0,3.0,2024-04-23,15:00:00
Kampala,37,67.5,1.7,44.7,11.3,9.0,2.7,2024-04-23,14:00:00
Kampala,52,63.2,1.3,46.3,16.3,13.0,2.3,2024-04-23,13:00:00
Kampala,29,58.9,1.0,48.0,8.8,7.0,2.0,2024-04-23,12:00:00
Kampala,50,61.3,0.7,52.7,15.0,12.0,2.0,2024-04-23,11:00:00
Kampala,27,63.6,0.3,57.3,7.5,6.0,2.0,2024-04-23,10:00:00
Kampala,29,65.9,0.0,62.0,7.0,5.0,2.0,2024-04-23,09:00:00
Kampala,31,93.0,0.3,61.0,10.3,7.33,3.0,2024-04-23,08:00:00
Kampala,40,120.0,0.7,60.0,13.7,9.67,4.0,2024-04-23,07:00:00
Kampala,50,147.1,1.0,59.0,17.0,12.0,5.0,2024-04-23,06:00:00
Kampala,59,175.1,2.3,49.0,23.0,16.0,5.3,2024-04-23,05:00:00
Kampala,67,203.1,3.7,39.0,29.0,20.0,5.7,2024-04-23,04:00:00
Kampala,76,231.1,5.0,29.0,35.0,24.0,6.0,2024-04-23,03:00:00
Kampala,83,259.3,6.3,28.3,39.7,27.33,9.0,2024-04-23,02:00:00
Kampala,90,287.5,7.7,27.7,44.3,30.67,12.0,2024-04-23,01:00:00
Kampala,98,315.7,9.0,27.0,49.0,34.0,15.0,2024-04-23,00:00:00
Kampala,103,325.1,9.3,27.3,52.7,36.67,15.7,2024-04-22,23:00:00
Kampala,111,334.4,9.7,27.7,56.3,39.33,16.3,2024-04-22,22:00:00
Kampala,118,343.7,10.0,28.0,60.0,42.0,17.0,2024-04-22,21:00:00
Kampala,106,307.0,9.3,30.0,53.7,37.67,15.3,2024-04-22,20:00:00
Kampala,96,270.2,8.7,32.0,47.3,33.33,13.7,2024-04-22,19:00:00
Kampala,87,233.4,8.0,34.0,41.0,29.0,12.0,2024-04-22,18:00:00
Kampala,71,181.7,6.0,39.0,30.7,21.67,9.0,2024-04-22,17:00:00
Kampala,55,129.9,4.0,44.0,20.3,14.33,6.0,2024-04-22,16:00:00
Kampala,29,78.2,2.0,49.0,10.0,7.0,3.0,2024-04-22,15:00:00
Kampala,26,71.2,1.3,52.3,9.3,6.33,2.3,2024-04-22,14:00:00
Kampala,26,64.2,0.7,55.7,8.7,5.67,1.7,2024-04-22,13:00:00
Kampala,27,57.2,0.0,59.0,8.0,5.0,1.0,2024-04-22,12:00:00
Kampala,28,64.8,0.3,60.7,9.0,6.0,1.3,2024-04-22,11:00:00
Kampala,29,72.4,0.7,62.3,10.0,7.0,1.7,2024-04-22,10:00:00
Kampala,33,80.0,1.0,64.0,11.0,8.0,2.0,2024-04-22,09:00:00
Kampala,51,105.6,1.0,60.3,17.7,12.67,3.7,2024-04-22,08:00:00
Kampala,62,131.3,1.0,56.7,24.3,17.33,5.3,2024-04-22,07:00:00
Kampala,72,157.0,1.0,53.0,31.0,22.0,7.0,2024-04-22,06:00:00
Kampala,73,164.0,2.0,43.3,32.3,22.67,7.0,2024-04-22,05:00:00
Kampala,74,171.0,3.0,33.7,33.7,23.33,7.0,2024-04-22,04:00:00
Kampala,76,178.0,4.0,24.0,35.0,24.0,7.0,2024-04-22,03:00:00
Kampala,80,186.6,4.3,23.3,37.7,26.0,7.3,2024-04-22,02:00:00
Kampala,85,195.1,4.7,22.7,40.3,28.0,7.7,2024-04-22,01:00:00
Kampala,89,203.7,5.0,22.0,43.0,30.0,8.0,2024-04-22,00:00:00
Kampala,86,198.8,5.0,23.0,41.3,28.67,8.0,2024-04-21,23:00:00
Kampala,83,193.9,5.0,24.0,39.7,27.33,8.0,2024-04-21,22:00:00
Kampala,80,189.1,5.0,25.0,38.0,26.0,8.0,2024-04-21,21:00:00
Kampala,82,191.6,5.3,26.7,38.7,26.67,8.7,2024-04-21,20:00:00
Kampala,83,194.1,5.7,28.3,39.3,27.33,9.3,2024-04-21,19:00:00
Kampala,85,196.7,6.0,30.0,40.0,28.0,10.0,2024-04-21,18:00:00
Kampala,72,167.1,4.7,33.7,31.7,22.33,8.0,2024-04-21,17:00:00
Kampala,60,137.5,3.3,37.3,23.3,16.67,6.0,2024-04-21,16:00:00
Kampala,46,108.0,2.0,41.0,15.0,11.0,4.0,2024-04-21,15:00:00
Kampala,37,94.5,1.7,45.7,12.7,9.0,3.3,2024-04-21,14:00:00
Kampala,29,81.1,1.3,50.3,10.3,7.0,2.7,2024-04-21,13:00:00
Kampala,25,67.7,1.0,55.0,8.0,5.0,2.0,2024-04-21,12:00:00
Kampala,25,62.6,0.7,53.7,7.0,4.67,1.7,2024-04-21,11:00:00
Kampala,24,57.6,0.3,52.3,6.0,4.33,1.3,2024-04-21,10:00:00
Kampala,24,52.5,0.0,51.0,5.0,4.0,1.0,2024-04-21,09:00:00
Kampala,23,63.6,0.3,49.7,5.0,4.0,2.0,2024-04-21,08:00:00
Kampala,22,74.7,0.7,48.3,5.0,4.0,3.0,2024-04-21,07:00:00
Kampala,22,85.8,1.0,47.0,5.0,4.0,4.0,2024-04-21,06:00:00
Kampala,19,91.8,1.3,41.0,5.0,4.0,4.0,2024-04-21,05:00:00
Kampala,17,97.9,1.7,35.0,5.0,4.0,4.0,2024-04-21,04:00:00
Kampala,37,103.9,2.0,29.0,11.3,9.0,4.0,2024-04-21,03:00:00
Kampala,37,116.7,2.7,27.3,11.0,9.0,5.0,2024-04-21,02:00:00
Kampala,46,129.6,3.3,25.7,13.8,11.0,6.0,2024-04-21,01:00:00
Kampala,21,142.4,4.0,24.0,6.3,5.0,7.0,2024-04-21,00:00:00
Kampala,25,159.7,5.0,24.0,7.5,6.0,8.3,2024-04-20,23:00:00
Kampala,29,177.0,6.0,24.0,8.8,7.0,9.7,2024-04-20,22:00:00
Kathmandu,59,262.0,13.0,59.0,25.0,16.0,16.0,2024-04-23,21:00:00
Kathmandu,95,277.4,15.3,58.9,44.2,32.67,18.3,2024-04-23,20:00:00
Kathmandu,169,292.8,17.7,47.0,88.0,70.0,20.7,2024-04-23,19:00:00
Kathmandu,164,308.1,20.0,58.8,82.5,66.0,23.0,2024-04-23,18:00:00
Kathmandu,153,277.6,18.3,68.6,69.0,55.0,22.3,2024-04-23,17:00:00
Kathmandu,161,247.1,16.7,72.5,80.0,64.0,21.7,2024-04-23,16:00:00
Kathmandu,139,216.5,15.0,84.3,63.0,50.0,21.0,2024-04-23,15:00:00
Kathmandu,152,175.9,11.0,98.7,68.7,54.67,17.7,2024-04-23,14:00:00
Kathmandu,153,135.2,7.0,103.9,72.5,58.0,14.3,2024-04-23,13:00:00
Kathmandu,161,94.5,3.0,127.4,80.0,64.0,11.0,2024-04-23,12:00:00
Kathmandu,160,88.3,2.3,125.4,79.0,63.0,10.3,2024-04-23,11:00:00
Kathmandu,138,82.1,1.7,116.9,62.0,49.33,9.7,2024-04-23,10:00:00
Kathmandu,118,75.9,1.0,111.7,53.0,42.0,9.0,2024-04-23,09:00:00
Kathmandu,108,74.3,1.0,107.1,48.3,38.33,9.3,2024-04-23,08:00:00
Kathmandu,110,72.8,1.0,101.9,49.0,39.0,9.7,2024-04-23,07:00:00
Kathmandu,91,71.2,1.0,98.0,39.0,31.0,10.0,2024-04-23,06:00:00
Kathmandu,115,82.3,1.3,100.0,51.0,41.0,12.0,2024-04-23,05:00:00
Kathmandu,184,93.4,1.7,92.1,101.0,81.0,14.0,2024-04-23,04:00:00
